the_geom,objectid,stop_uid,stop_agency,stop_id,stop_name,lat,lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place
POINT (-117.266066999493 33.125290000054),"5,918",NCTD_24858,NCTD,24858,El Camino Real & ViaSat East Campus,33.12529,-117.266067,24858.0,0,,,N-N/B,ecrgaN
POINT (-117.228436479919 32.725329990295),"3,646",MTS_12331,MTS,12331,Rosecrans St & Garrison St,32.72532999,-117.22843648,12331.0,0,,0.0,N-E/B,
POINT (-117.252301999897 33.182409000321),"5,208",NCTD_21655,NCTD,21655,Melrose Dr & Branding Iron Dr,33.182409,-117.252302,21655.0,0,,,F-N/B,
POINT (-117.180398469536 32.905617120336),"2,797",MTS_13205,MTS,13205,Mira Mesa Bl & Steadman St,32.90561712,-117.18039847,13205.0,0,,1.0,F-E/B,
POINT (-117.160309590387 32.748045849856),399,MTS_12431,MTS,12431,5th Av & University Av,32.74804585,-117.16030959,12431.0,0,,1.0,N-N/B,5thuni
POINT (-117.033439319725 32.580841580413),"1,268",MTS_60473,MTS,60473,Dennery Rd & Wal-Mart Drwy,32.58084158,-117.03343932,60473.0,0,,1.0,F-S/B,denwal
POINT (-117.126381059905 32.763485270327),457,MTS_10933,MTS,10933,Adams Av & W Mountain View Dr,32.76348527,-117.12638106,10933.0,0,,1.0,N-W/B,
POINT (-117.162584989805 32.7947098596),"2,506",MTS_12761,MTS,12761,Linda Vista Rd & Wheatley St,32.79470986,-117.16258499,12761.0,0,,1.0,F-N/B,
POINT (-117.082940299481 32.757241960285),"1,452",MTS_10639,MTS,10639,El Cajon Bl & 52nd St,32.75724196,-117.0829403,10639.0,0,,1.0,F-E/B,
POINT (-117.248505250236 32.798214299782),"1,705",MTS_11122,MTS,11122,Garnet Av & Everts St,32.7982143,-117.24850525,11122.0,0,,1.0,F-W/B,
POINT (-117.163932630492 32.746776739852),171,MTS_12018,MTS,12018,1st Av & Robinson Av,32.74677674,-117.16393263,12018.0,0,,1.0,F-S/B,
POINT (-117.051011119911 32.95647986033),"3,554",MTS_40917,MTS,40917,Poway Rd & Carriage Heights Wy,32.95647986,-117.05101112,40917.0,0,,1.0,N-E/B,
POINT (-117.102535920012 32.689118450085),286,MTS_99148,MTS,99148,43rd St & Delta St,32.68911845,-117.10253592,99148.0,0,,1.0,N-S/B,delt43
POINT (-117.264371999942 33.219413000058),"5,282",NCTD_21806,NCTD,21806,Oceanside Blvd & Catalina Cir,33.219413,-117.264372,21806.0,0,,,M-Street-W/B,
POINT (-117.057900339769 32.953353990435),"3,573",MTS_40886,MTS,40886,Poway Rd & Ridgedale Dr,32.95335399,-117.05790034,40886.0,0,,1.0,F-E/B,
POINT (-117.311419000221 33.204319999851),"5,997",NCTD_24965,NCTD,24965,Rancho Del Oro Dr & Oceanside Blvd,33.20432,-117.311419,24965.0,0,,,N-S/B,
POINT (-117.148725570525 32.912368199783),"2,790",MTS_10498,MTS,10498,Mira Mesa Bl & Reagan Rd (W),32.9123682,-117.14872557,10498.0,0,,1.0,F-E/B,
POINT (-117.146355349824 32.698999139882),"2,612",MTS_12451,MTS,12451,Main St & Cesar E Chavez Pkwy,32.69899914,-117.14635535,12451.0,0,,1.0,N-N/B,
POINT (-117.169826999579 33.14436199973),"4,594",NCTD_20321,NCTD,20321,Mission Rd & Marcos St,33.144362,-117.169827,20321.0,0,,,F-E/B,
POINT (-117.271789999785 33.113478999749),"5,361",NCTD_21943,NCTD,21943,El Camino Real & Cassia Rd,33.113479,-117.27179,21943.0,0,,,F-S/B,
POINT (-117.06737155969 32.766586520026),"1,151",MTS_12206,MTS,12206,College Av & Mesita Dr,32.76658652,-117.06737156,12206.0,0,,2.0,F-S/B,
POINT (-116.870925740367 32.714446919831),"2,065",MTS_98127,MTS,98127,Hwy 94 & Maxfield Rd,32.71444692,-116.87092574,98127.0,0,,2.0,M-Street-N/B,
POINT (-117.061362639757 32.676118310196),"1,221",MTS_60811,MTS,60811,Cumberland St & Seabreeze Dr,32.67611831,-117.06136264,60811.0,0,,1.0,F-E/B,
POINT (-117.044104160436 32.613427889996),"1,350",MTS_39044,MTS,39044,E Palomar St & Melrose Av,32.61342789,-117.04410416,39044.0,0,,1.0,F-E/B,
POINT (-117.080387120073 32.584024520165),"3,305",MTS_60191,MTS,60191,Palm Av & Beejay Dr,32.58402452,-117.08038712,60191.0,0,,1.0,F-W/B,
POINT (-117.147122529988 32.74851348973),"4,119",MTS_13355,MTS,13355,University Av & Park Bl,32.74851349,-117.14712253,13355.0,0,,1.0,F-W/B,unipar
POINT (-117.130247719512 32.755558529986),217,MTS_11692,MTS,11692,30th St & El Cajon Bl,32.75555853,-117.13024772,11692.0,0,,1.0,N-S/B,
POINT (-116.858001639618 32.850527019932),"3,148",MTS_40239,MTS,40239,Old Hwy 80 & Labrador Ln,32.85052702,-116.85800164,40239.0,0,,2.0,F-E/B,
POINT (-117.108672839556 32.755513490121),"2,080",MTS_88918,MTS,88918,I-15 Centerline Sta & El Cajon Bl,32.75551349,-117.10867284,88918.0,0,i15eln,0.0,F-N/B,i15eln
POINT (-117.083859910315 32.584454000407),"3,339",MTS_75007,MTS,75007,Palm Avenue Station,32.584454,-117.08385991,75007.0,0,plmS,0.0,M-TC-Train-S/B,plmS
POINT (-117.292887999783 33.241762000063),"5,565",NCTD_22499,NCTD,22499,Town Center North & Walmart,33.241762,-117.292888,22499.0,0,,,M-Special_Loc,towncn
POINT (-117.067250530524 32.689022059772),"3,384",MTS_99279,MTS,99279,Paradise Valley Rd & Plaza Bl,32.68902206,-117.06725053,99279.0,0,,1.0,F-W/B,
POINT (-116.98307910006 32.631476040366),"2,536",MTS_39045,MTS,39045,Lomas Verdes Station,32.63147604,-116.9830791,39045.0,0,,1.0,N-E/B,lmvst2
POINT (-117.096453000107 33.159635000447),"4,813",NCTD_20744,NCTD,20744,Country Club Ln & Eastridge Ln,33.159635,-117.096453,20744.0,0,,,F-W/B,
POINT (-117.199653999628 32.754665000008),"6,224",NCTD_oldttc,NCTD,oldttc,Old Town Transit Center,32.754665,-117.199654,,1,,,,
POINT (-117.243684369611 32.871641879618),"2,992",MTS_11537,MTS,11537,N Torrey Pines Rd & Expedition Way,32.87164188,-117.24368437,11537.0,0,,1.0,N-S/B,
POINT (-116.967280000156 33.290053000135),"5,386",NCTD_21979,NCTD,21979,Hwy 76 & Lazy H Ranch Restaurant,33.290053,-116.96728,21979.0,0,,,N-E/B,
POINT (-117.020182139708 32.793718039934),"2,216",MTS_11085,MTS,11085,Jackson Dr & Boulder Lake Av,32.79371804,-117.02018214,11085.0,0,,2.0,N-W/B,
POINT (-116.879806669568 32.843510890358),"3,452",MTS_40234,MTS,40234,Pecan Park Ln & Olde Hwy 80,32.84351089,-116.87980667,40234.0,0,,2.0,F-E/B,oldpec
POINT (-117.044018960116 32.671808930357),"3,434",MTS_60730,MTS,60730,Parkside Av & Annmar Dr,32.67180893,-117.04401896,60730.0,0,,2.0,F-S/B,
POINT (-117.0015349396 32.645992219588),"3,252",MTS_30332,MTS,30332,Otay Lakes Rd & Shopping Center Drwy,32.64599222,-117.00153494,30332.0,0,,1.0,N-S/B,
POINT (-117.060722290402 32.765176429928),"1,476",MTS_11044,MTS,11044,El Cajon Bl & Art St,32.76517643,-117.06072229,11044.0,0,,1.0,N-W/B,
POINT (-116.964117339896 32.617818409664),"2,759",MTS_88958,MTS,88958,Millenia Station,32.61781841,-116.96411734,88958.0,0,,0.0,M-Street-W/B,milsta
POINT (-116.993206019878 32.646441260288),"1,392",MTS_30279,MTS,30279,East H St & Auburn Av,32.64644126,-116.99320602,30279.0,0,,1.0,F-W/B,
POINT (-117.081138229558 33.020999650428),"4,262",MTS_12181,MTS,12181,West Bernardo Dr & 16882,33.02099965,-117.08113823,12181.0,0,,1.0,M-Street-S/B,
POINT (-117.062423430069 32.710129399984),"2,125",MTS_11042,MTS,11042,Imperial Av & 63rd St,32.7101294,-117.06242343,11042.0,0,,1.0,M-Street-W/B,
POINT (-116.953759000473 33.277454999656),"5,305",NCTD_21844,NCTD,21844,Valley Center Rd & Golsh Rd,33.277455,-116.953759,21844.0,0,,,N-S/B,
POINT (-117.238695000208 33.140785000142),"5,370",NCTD_21957,NCTD,21957,Park Center Dr & 1330,33.140785,-117.238695,21957.0,0,,,M-Street-S/B,
POINT (-117.365258000528 33.197609999792),"4,842",NCTD_20820,NCTD,20820,Country Club Ln & Division St,33.19761,-117.365258,20820.0,0,,,N-S/B,osdsnS
POINT (-117.183671469961 32.903629999995),"2,778",MTS_13204,MTS,13204,Mira Mesa Bl & Huennekens St,32.90363,-117.18367147,13204.0,0,,1.0,F-E/B,
POINT (-117.266898999669 33.105539000046),"5,193",NCTD_21635,NCTD,21635,El Camino Real & Dove Ln,33.105539,-117.266899,21635.0,0,,,F-N/B,
POINT (-117.241709999513 33.160930999733),"5,098",NCTD_21421,NCTD,21421,Melrose Dr & Shadowridge Dr,33.160931,-117.24171,21421.0,0,,,N-N/B,
POINT (-117.05060494998 32.668487380272),"3,442",MTS_60732,MTS,60732,Parkside Av & Sabina Dr,32.66848738,-117.05060495,60732.0,0,,1.0,N-W/B,
POINT (-117.1319192402 32.802312510028),"1,832",MTS_60745,MTS,60745,Gramercy Dr & 9055,32.80231251,-117.13191924,60745.0,0,,1.0,M-Street-E/B,
POINT (-117.123163999541 33.130225000387),"5,886",NCTD_24362,NCTD,24362,Auto Park Way & Mission Rd,33.130225,-117.123164,24362.0,0,,,F-S/B,apmsnS
POINT (-116.931245260375 32.848820029901),"4,333",MTS_40675,MTS,40675,Winter Gardens Bl & Lemoncrest Dr,32.84882003,-116.93124526,40675.0,0,,1.0,F-S/B,
POINT (-117.375123999786 33.190530000061),"4,923",NCTD_21003,NCTD,21003,Coast Hwy & Washington Av,33.19053,-117.375124,21003.0,0,,,F-S/B,
POINT (-117.033679000498 33.210880000049),"5,296",NCTD_21833,NCTD,21833,Valley Center Rd & Mirar De Valle Rd,33.21088,-117.033679,21833.0,0,,,F-S/B,
POINT (-117.320378000533 33.222142000103),"4,953",NCTD_21073,NCTD,21073,Rancho Del Oro Dr & San Ramon Dr,33.222142,-117.320378,21073.0,0,,,F-S/B,
POINT (-117.055782669803 32.575810620191),"3,465",MTS_11788,MTS,11788,Picador Bl & Cedar Glen Wy,32.57581062,-117.05578267,11788.0,0,,1.0,N-S/B,
POINT (-116.965349750217 32.834816129836),"2,571",MTS_91085,MTS,91085,Magnolia Av & Alexander Wy,32.83481613,-116.96534975,91085.0,0,,1.0,F-S/B,
POINT (-117.170858880134 32.716153469709),"3,280",MTS_99025,MTS,99025,Pacific Hwy & Broadway,32.71615347,-117.17085888,99025.0,0,,1.0,F-N/B,bropac
POINT (-116.939972969695 32.552865220321),"3,270",MTS_88964,MTS,88964,Otay Mesa Transit Center,32.55286522,-116.93997297,88964.0,0,,0.0,M-TC-Bus,otmstc
POINT (-117.122715510196 32.701153129882),"3,094",MTS_10186,MTS,10186,Ocean View Bl & 33rd St,32.70115313,-117.12271551,10186.0,0,,1.0,N-E/B,
POINT (-117.089977000215 33.139748999648),"4,816",NCTD_20752,NCTD,20752,El Norte Pkwy & Broadway,33.139749,-117.089977,20752.0,0,,,F-W/B,
POINT (-117.16127877986 32.733262680165),333,MTS_12040,MTS,12040,4th Av & Nutmeg St,32.73326268,-117.16127878,12040.0,0,,1.0,F-S/B,
POINT (-117.138557340387 32.755457749953),"1,508",MTS_10894,MTS,10894,El Cajon Bl & Texas St,32.75545775,-117.13855734,10894.0,0,,1.0,N-W/B,
